IES;DOCENTES PERMANENTES;REFERÊNCIAS 
FAP;BRENTANI, Ricardo Renzo ;COITINHO, A. ., LOPES, M H ., HAJJI, G. N. M. ., ROSSATO, J.I. ., FREIRAS, A. R. O. ., CASTRO, C.C. .,CAMMAROTA, M. ., BRENTANI, R. R. ., IZQUIERDO, I. ., MARTINS, V. . Short-term memory formation and long-term memory consolidation are enhanced by cellular prion association to stress-inducible protein 1. Neurobiology of Disease, v. 26, p. 282-290, 2007.
FAP;BRENTANI, Ricardo Renzo ;Lima , F R S ., Arantes, CP ., MURAS, A. G. ., NOMIZO, R. ., BRENTANI, R. R. ., MARTINS, V. R. . Cellular prion protein expression in astrocytes modulates neuronal survival and differentiation. Journal of Neurochemistry, v. 103, p. 2164-2176, 2007.
FAP;CAMARGO, Anamaria Aranha ;Seniski, Gerusa G ., Camargo, Anamaria A ., Ierardi, Daniela F ., Ramos, Edneia A S ., Grochoski, Mariana ., Ribeiro, Enilze M S F ., Cavalli, Iglenir J ., Pedrosa, Fabio O ., Souza, Emanuel M ., Zanata, Silvio M ., COSTA, Fabricio F ., Klassen, Giseli . ADAM33 gene silencing by promoter hypermethylation as a molecular marker in breast invasive lobular carcinoma. BMC Cancer (Online), v. 9, p. 80, 2009.
FAP;CAMARGO, Anamaria Aranha ;VERBISCK, N. V. ., COSTA, Érico Tosoni ., COSTA, F. F. ., CAVALHER, F. P. ., Costa, M.D.M. ., MURAS, A. G. ., PAIXÃO, Valeria A ., Moura, R. ., GRANATO, M. F. ., IERARDI, D. F. ., MACHADO, T. R. ., MELO, F. ., RIBEIRO, Karina B .,CUNHA, Isabela W ., LIMA, V. C. C. ., MACIEL, M. S. ., CARVALHO, A. L. ., SOARES, F. A. ., ZANATA, S M ., SOGAYAR, M. C. ., CHAMMAS, R. ., CAMARGO, A. A. . ADAM23 negatively modulates avß3 integrin activation during metastasis. Cancer Research, v. 69, p. 5546-5552, 2009.
FAP;CAMARGO, Anamaria Aranha ;Costa, M.D.M. ., PALUDO, K. S. ., LOPES, M. H. ., MERCADANTE, A.F. ., MARTINS, V. R. ., CAMARGO, A. A. ., NAKAO LS ., ZANATA, S M . Characterization of a specific interaction between ADAM23 and cellular prion protein. Neuroscience Letters, v. 461, p. 16-20, 2009.
FAP;CAMARGO, Anamaria Aranha ;BETTONI, F ., FILHO, FC ., GROSSO, D. M. ., GALANTE, P A ., PARMIGIANI, R B ., GERALDO, M. V. ., HENRIQUE-SILVA, F. ., OBA-SHINJO, S. M. ., MARIE, S K ., SOARES, F. A. ., BRENTANI, H. P. ., SIMPSON, A J ., DE SOUZA, S J .,CAMARGO, A. A. . Identification of FAM46D as a novel Cancer/Testis antigen using EST data and serological analysis.. Genomics (San Diego), v. 94, p. 153-160, 2009.
FAP;CAMARGO, Anamaria Aranha ;da Cunha, J. P. C. ., Galante, P. A. F. ., de Souza, J. E. ., de Souza, R. F. ., CARVALHO, P. M. ., OHARA, D. T. .,MOURA, R. P. ., Oba-Shinja, S. M. ., MARIE, S. K. N. ., Silva, W. A. ., PEREZ, R. O. ., STRANSKY, B. ., PIEPRZYK, M. ., MOORE, J. ., CABALLERO, O. ., GAMA-RODRIGUES, J. ., HABR-GAMA, A. ., KUO, W. P. ., Simpson, A. J. ., Camargo, A. A. ., Old, L. J. ., de Souza, S. J. . Bioinformatics construction of the human cell surfaceome. Proceedings of the National Academy of Sciences of the United States of America, v. 106, p. 16752-16757, 2009.
FAP;CAMARGO, Anamaria Aranha ;CALMON, M F ., RODRIGUES, R. V. ., KANETO, C. M. ., MOURA, R. P. ., SILVA, S. D. ., MOTA, L. D. C. ., PINHEIRO, D. G. ., TORRES, C. ., CARVALHO, A. F. ., CURY, P. M. ., NISHIMOTO, I. N. ., SOARES, F. A. ., SILVA, A. M. A. ., KOWALSKI, L. P. ., BRENTANI, H. P. ., Zanelli, C.F. ., SILVA JR, Wilson A da ., RAHAL, P ., TAJARA, E H ., CARRARO, D. M. ., CAMARGO, A. A. ., Valentini, S.R. . Epigenetic Silencing of CRABP2 and MX1 in Head and Neck Tumors. Neoplasia (New York), v. 11, p. 1329-1339, 2009.
FAP;CAMARGO, Anamaria Aranha ;de Souza, Sandro J ., Stransky, Beatriz ., Camargo, Anamaria A . Insights into gliomagenesis: systems biology unravels key pathways. Genome Medicine, v. 1, p. 101, 2009.
FAP;CAMARGO, Anamaria Aranha ;Masotti, Cibele ., Ornelas, Camila C ., Splendore-Gordonos, Alessandra ., Moura, Ricardo ., Félix, Têmis M .,Alonso, Nivaldo ., Camargo, Anamaria A ., Passos-Bueno, Maria . Reduced transcription of TCOF1 in adult cells of Treacher Collins syndrome patients. BMC Medical Genetics, v. 10, p. 136-142, 2009.
FAP;CAMARGO, Anamaria Aranha ;PARMIGIANI, R B ., BETTONI, F ., GROSSO, D. M. ., LOPES, A ., CUNHA, Isabela W ., SOARES, F. A. .,CARVALHO, A. L. ., FONSECA, F. ., CAMARGO, A. A. . Antibodies against the cancer-testis antigen CTSP-1 are frequently found in prostate cancer patients and are in independent prognostic factor for biochemical-recurrence. International Journal of Cancer, v. 122, p. 2385-2390, 2008.
FAP;CAMARGO, Anamaria Aranha ;MARIE, S K ., OKAMOTO, OK ., UNO, M ., HASEGAWA, AP ., OBA, Sueli M ., COHEN, T ., CAMARGO, A. A. ., KOSOY, A ., CARLOTTI Jr., CG ., TOLEDO, S ., ZAGO, MA ., SIMPSON, A J ., CABALLERO, O. L. . Maternal embryonic leucine zipper kinase transcript abundance correlates with malignancy grade in human astrocytomas. International Journal of Cancer, v. 122, p. 807-815, 2008.
FAP;CAMARGO, Anamaria Aranha ;PORTES, KF ., IKEGAMI, CM ., GETZ, J ., MARTINS, AP ., DE NORONHA, L ., KLASSEN, G. ., CAMARGO, A. A. .,ZANATA, S M ., BEVILACQUA E ., NAKAO LS . Tissue distribution of quiescin Q6/sulfhydryl oxidase (QSOX) in developing mouse.. Journal of Molecular Histology, v. 39, p. 217-225, 2008.
FAP;CAMARGO, Anamaria Aranha ;Almeida, L. G. ., Sakabe, N. J. ., deOliveira, A. R. ., Silva, M. C. ., Mundstein, A. S. ., Cohen, L. ., Yao-Tseng, ., Chua, R. ., Gurung, S. ., Gnjatic, S. ., Jungbluth, A. A. ., CABALLERO, O. L. ., Bairoch, A. ., Kiesler, E. ., White, S. L. .,SIMPSON, A. J. G. ., Old, L. J. ., CAMARGO, A. A. ., Vasconcelos, A. T. R. . CTdatabase: a knowledge-base of high-throughput and curated data on cancer-testis antigens. Nucleic Acids Research, v. 37, p. D816-D819, 2008.
FAP;CAMARGO, Anamaria Aranha ;Poli, M. ., Camargo, A. A. ., Villa, L. ., Moura, R. ., Colella, R. ., Deheinzelin, D. . Intraoperative autologous blood recovery in prostate cancer surgery: in vivo validation using a tumour marker . Vox Sanguinis (Basel), v. 95, p. 308-312, 2008.
FAP;CAMARGO, Anamaria Aranha ;FERREIRA, E N ., RANGEL, M. C. R. ., PINEDA, P. B. ., VIDAL, D O ., CAMARGO, A. A. ., SOUZA, S J ., CARRARO, D. M.. Heteroduplex formation and S1 digestion for mapping alternative splicing sites. Genetics and Molecular Research, v. 7, p. 958-969, 2008.
FAP;CAMARGO, Anamaria Aranha ;CALMON, M F ., COLOMBO, J ., CARVALHO, F ., SOUZA, F P ., F FILHO, J ., FUKUYAMA, E E ., CAMARGO, A. A. ., CABALLERO, O L ., TAJARA, E H ., CORDEIRO, J A ., RAHAL, P . Methylation profile of genes CDKN2A (p14 and p16), DAPK1, CDH1, and ADAM23 in head and neck cancers.. Cancer Genetics and Cytogenetics, Estados Unidos, v. 173, n.1, p. 31-37, 2007.
FAP;CAMARGO, Anamaria Aranha ;HU, Y ., ROLFS, A ., MURTHY, T V ., ZHU, C ., BERGER, M F ., CAMARGO, A. A. ., KELLEY, F ., MCCARRON, S ., JEPSON, D ., RICHARDSON, A ., RAPHAEL, J ., MOREIRA, D ., TAYCHER, e ., ZUO, D ., MOHR, S ., KANE, M F ., WILLIAMSON, J ., SIMPSON, A ., BULYK, M L ., HARLOW, e ., MARSISCHKY, G ., KOLODNER, R D ., LABAER, J . Approaching a complete repository of sequence-verified protein-encoding clones for Saccharomyces cerevisiae. Genome Research, Estados Unidos, v. 17, p. 536-543, 2007.
FAP;CAMARGO, Anamaria Aranha ;OLIVEIRA, J. P. C. ., FERNANDES, F ., CRUZ, Angela K ., TROMBELA, V. ., MONTEIRO, E. ., CAMARGO, A. A. .,BARRAL, A. ., OLIVEIRA, CI . Genetic diversity of Leishmania amazonensis strains isolated in northeastern Brazil as revealed by DNA sequencing, PCR-based analyses and molecular karyotyping. Kinetoplastid Biology and Disease, v. 21, p. 1-8, 2007.
FAP;CAMARGO, Anamaria Aranha ;Galante, Pedro AF ., VIDAL, D. O. ., Vidal, Daniel O ., de Souza, Jorge E ., CAMARGO, A. A. ., de Souza, Sandro J . Sense-antisense pairs in mammals: functional and evolutionary considerations. GenomeBiology.com (London. Print), v. 8, p. R40, 2007.
FAP;CAMARGO, Anamaria Aranha ;Real, Juliana Monte ., Spilborghs, Graziela Machado Gruner Turco ., Morato-Marques, Mariana ., de Moura, Ricardo Pereira ., Negri, Elnara Marcia ., Camargo, Anamaria Aranha ., Deheinzelin, Daniel ., Dias, Adriana Abalen Martins ., Camargo, Anamaria A . Pentraxin 3 accelerates lung injury in high tidal volume ventilation in mice. Molecular Immunology, v. 51, p. 82-90, 2012.
FAP;CAMARGO, Anamaria Aranha ;Hon, G. C. Hon, G. C. Hawkins, R. D. CABALLERO, O. L. Lo, C. Lister, R. Pelizzola, M. Valsesia, A. YE, Z. KUAN, S. Edsall, L. E. Camargo, A. A. STEVENSON, B. J. Ecker, J. R. Bafna, V. Strausberg, R. L. Simpson, A. J. REN, B. STEVENSON, B. J. Edsall, L. E. Valsesia, A. Lister, R. Camargo, A. A. Hawkins, R. D. Simpson, A. J. , et al. ., Global DNA hypomethylation coupled to repressive chromatin domain formation and gene silencing in breast cancer. Genome Research, v. 22, p. 246-258, 2012.
FAP;CAMARGO, Anamaria Aranha ;CONTI A, ., TRZMIELINA J, K. ., HORST, M. A. ., K, B. B. ., CHAGAS, C. E. ., PURGATTO, E. ., Cavalher, Felicia P. ., Camargo, A. A. ., Jordão, Alceu A. ., Vannucchi, HÃ lio ., Scolastici, Clarissa ., Ong, Thomas P. ., MORENO, F. S. . Chemopreventive effects of the dietary histone deacetylase inhibitor tributyrin alone or in combination with vitamin A during the promotion phase of rat hepatocarcinogenesis. Journal of Nutritional Biochemistry, v. 23, p. 860-866, 2012.
FAP;CAMARGO, Anamaria Aranha ;VIDAL, Daniel Onofre ., Souza, Jorge Estefano Santana de ., PIRES, L C ., Masotti, C. ., SALIM, A. C. M. ., COSTA, M. C. F. ., GALANTE, P A ., SOUZA, Sandro J de ., CAMARGO, A. A. . Analysis of allelic differential expression in the human genome using allele-specific serial analysis of gene expression tags. Genome (Ottawa. Print), v. 54, p. 120-127, 2011.
FAP;CAMARGO, Anamaria Aranha ;Galante, P. A. F. PARMIGIANI, R. B. ZHAO, Q. CABALLERO, O. L. de Souza, J. E. Navarro, F. C. P. Gerber, A. L. Nicolas, M. F. SALIM, A. C. M. SILVA, A. P. M. Edsall, L. Devalle, S.Almeida, L. G. YE, Z. KUAN, S. PINHEIRO, D. G. Tojal, I. Pedigoni, R. G. de Sousa, R. G. M. A. Oliveira, T. Y. K. de Paula, M. G. Ohno-Machado, L. KIRKNESS, E. F. LEVY, S. da Silva, W. A., et al. ., Distinct patterns of somatic alterations in a lymphoblastoid and a tumor genome derived from the same individual. Nucleic Acids Research, v. 39, p. 6056-6068, 2011.
FAP;CAMARGO, Anamaria Aranha ;UNO, M ., Oba-Shinja, S. M. ., CAMARGO, A. A. ., MOURA, R. P. ., PH, A. ., ROSEMBERG, S. ., MJ, T. . Correlation of MGMT promoter methylationstatus with gene and protein expression levels in glioblastoma. Clinics (USP. Impresso), v. 66, p. 1747-1755, 2011.
FAP;CAMARGO, Anamaria Aranha ;Carvalho, Fabricio de ., Costa, Erico T. ., Camargo, Anamaria A. ., Gregorio, Juliana C. ., Masotti, Cibele ., Andrade, Valeria C.C. ., Strauss, Bryan E. ., Caballero, Otavia L. ., Atanackovic, Djordje ., Colleoni, Gisele W.B. . Targeting MAGE-C1/CT7 Expression Increases Cell Sensitivity to the Proteasome Inhibitor Bortezomib in Multiple Myeloma Cell Lines. Plos One, v. 6, p. e27707, 2011.
FAP;CAMARGO, Anamaria Aranha ;Ramos, Edneia A. S. ., Grochoski, Mariana ., Braun-Prado, Karin ., Seniski, Gerusa G. ., Cavalli, Iglenir J. ., Ribeiro, Enilze M. S. F. ., Camargo, Anamaria A. ., Costa, FabrÃ­ ., Klassen, Giseli . Epigenetic Changes of CXCR4 and Its Ligand CXCL12 as Prognostic Factors for Sporadic Breast Cancer. Plos One, v. 6, p. e29461, 2011.
FAP;CAMARGO, Anamaria Aranha ;Ramos, Edneia A S ., Camargo, Anamaria A ., Braun, Karin ., Slowik, Renata ., Cavalli, Iglenir J ., Ribeiro, Enilze M S F ., Pedrosa, Fabio O ., Souza, Emanuel M ., COSTA, Fabricio F .,Klassen, Giseli . Simultaneous CXCL12 and ESR1 CpG island hypermethylation correlates with poor prognosis in sporadic breast cancer. BMC Cancer (Online), v. 10, p. 23, 2010.
FAP;CAMARGO, Anamaria Aranha ;Moreira de Mello, Joana Carvalho ., Araújo, Érica Sara Souza de ., Stabellini, Raquel ., Fraga, Ana Maria ., Souza, Jorge Estefano Santana de ., Sumita, Denilce R. ., Camargo, Anamaria A. ., Pereira, Lygia V. . Random X Inactivation and Extensive Mosaicism in Human Placenta Revealed by Analysis of Allele-Specific Gene Expression along the X Chromosome. Plos One, v. 5, p. e10947, 2010.
FAP;CAMARGO, Anamaria Aranha ;ZHAO, Q. ., KIRKNESS, E. F. ., CABALLERO, O. L. ., Galante, P. A. F. ., PARMIGIANI, R. B. ., EDSHALL, L. ., KUAN, S. ., YE, Z. ., LEVY, S. ., VASCONCELOS, A. T. ., REN, B. ., de SOUZA, S. J. ., CAMARGO, A. A. ., SIMPSON, A. J. G. ., STRAUSBERG, R L . Systematic detection of putative tumor suppressor genes through the combined use of exome and transcriptome sequencing. Genome Biology (Cessou em 2005), v. 11, p. R114, 2010.
FAP;DE CAMARGO, Beatriz ;Maibach, Rudolf ., Roebuck, Derek ., Brugieres, Laurence ., Capra, Michael ., Brock, Penelope ., Dall Igna, Patrizia ., Otte, Jean-Bernard ., De Camargo, Beatriz ., Zsiros, Jozsef ., Zimmermann, Arthur ., Aronson, Daniel ., Childs, Margaret ., Scopinaro, Marcelo ., Morland, Bruce ., Plaschkes, Jack ., Czauderna, Piotr ., Perilongo, Giorgio . Prognostic stratification for children with hepatoblastoma: The SIOPEL experience. European Journal of Cancer, v. 000, p. 0000-0001, 2012.
FAP;DE CAMARGO, Beatriz ;Ferreira, Juliana Moreira de Oliveira ., Klumb, Claudete Esteves ., Reis, Rejane de Souza ., Santos, Marceli de Oliveira ., Oliveira, Julio Fernando Pinto ., De Camargo, Beatriz ., Pombo-de-Oliveira, Maria S. . Lymphoma subtype incidence rates in children and adolescents: First report from Brazil. CANCER EPIDEMIOL, v. 24, p. 111-123, 2012.
FAP;DE CAMARGO, Beatriz ;ZSÍROS, JÓZSEF ., BRUGIÈRES, LAURENCE ., Brock, Penelope ., Roebuck, Derek ., Maibach, Rudolf ., CHILD, MARGARET ., Morland, Bruce ., CASANOVA, MICHELA ., PARIENTE, DANIELE ., PARIS, CLAUDIA ., Camargo, Beatriz De ., RONGHE, MILIND ., Zimmermann, Arthur ., Plaschkes, Jack ., Czauderna, Piotr ., Perilongo, Giorgio . Efficacy of irinotecan single drug treatment in children with refractory or recurrent hepatoblastoma A phase II trial of the childhood liver tumour strategy group (SIOPEL). European Journal of Cancer, v. 48, p. 3456-3464, 2012.
FAP;DE CAMARGO, Beatriz ;Regiane Alves ., Camargo, B.de ., de Oliveira Santos, Marceli ., Oliveira JM ., Azevedo-Silva, F. ., Pombo-de-Oliveira, Maria S. . Childhood leukemia incidence in Brazil according to different geographical regions. Pediatric Blood & Cancer, v. 56, p. 58-64, 2011.
FAP;DE CAMARGO, Beatriz ;Antoneli, Célia B.G. ., Ribeiro, Karina B. ., Sredni, Simone T. ., Arias, Victor E.A. ., Andreoli, Maria A. ., De Camargo, Beatriz ., Sobrinho, João S. ., Prado, José C.M. ., SOARES, FERNANDO A. ., Villa, Luisa L. . Low prevalence of HPV in Brazilian children with retinoblastoma. Journal of Medical Virology (Print), v. 83, p. 115-118, 2011.
FAP;DE CAMARGO, Beatriz ;Teixeira, Roberto Augusto Plaza ., Odone-Filho, Vicente ., De Camargo, Beatriz ., Zerbini, Maria Claudia ., Fillipi, Renne ., Alencar, Arlaine ., Cristofani, Lilian . P-GLYCOPROTEIN EXPRESSION, TUMOR WEIGHT, AGE, AND RELAPSE IN PATIENTS WITH STAGE I AND II FAVORABLE-HISTOLOGY WILMS TUMOR. Pediatric Hematology and Oncology, p. 110108182819022-000, 2011.
FAP;DE CAMARGO, Beatriz ;Fumis, R. R. L. ., DE CAMARGO, B. ., DEL GIGLIO, A. . Physician, patient and family attitudes regarding information on prognosis:a Brazilian survey. Annals of Oncology, v. 0000, p. 1-6, 2011.
FAP;DE CAMARGO, Beatriz ;De Camargo, Beatriz ., Ferreira, Juliana M. O. ., de Souza Reis, Rejane ., Ferman, Sima ., de Oliveira Santos, Marceli ., Pombo-de-Oliveira, Maria S . Socioeconomic status and the incidence of non-central nervous system childhood embryonal tumours in Brazil. BMC Cancer (Online), v. 11, p. 160-0000, 2011.
FAP;DE CAMARGO, Beatriz ;VAN DALEN, E. C. ., DE CAMARGO, B. . Methotrexate for high-grade osteosarcoma in children and young adults. Cochrane Database of Systematic Reviews (Online), v. 11, p. 0000-00000, 2011.
FAP;DE CAMARGO, Beatriz ;Segers, Heidi ., van den Heuvel-Eibrink, Marry M ., Pritchard-Jones, Kathy ., Coppes, Max J ., Aitchison, Michael ., Bergeron, Christophe ., De Camargo, Beatriz ., Dome, Jeffrey S ., Grundy, Paul ., Gatta, Gemma ., Graf, Norbert ., Grundy, Paul ., Kalapurakal, John A ., de Kraker, Jan ., Perlman, Elizabeth J ., Reinhard, Harald ., Spreafico, Filippo ., Vujanic, Gordan ., Warwick, Anne B . Management of adults with Wilms tumor: recommendations based on international consensus. Expert Review of Anticancer Therapy, v. 11, p. 1107-1115, 2011.
FAP;DE CAMARGO, Beatriz ;van den Heuvel-Eibrink, Marry M. ., van Tinteren, Harm ., Rehorst, Harriet ., Coulombe, Aurore ., Patte, Catharine ., De Camargo, Beatriz ., de Kraker, Jan ., Leuschner, Ivo ., Lugtenberg, Rieneke ., Pritchard-Jones, Kathy ., Sandstedt, Bengt ., Spreafico, Filippo ., Graf, Norbert ., Vujanic, Gordan M. . Malignant rhabdoid tumours of the kidney (MRTKs), registered on recent SIOP protocols from 1993 to 2005: A report of the SIOP renal tumour study group. Pediatric Blood & Cancer, v. 56, p. 733-737, 2011.
FAP;DE CAMARGO, Beatriz ;Maschietto, Mariana ., Piccoli, Fabio S. ., Costa, Cecilia M.L. ., Camargo, Luiz P. ., Neves, Jose I. ., Grundy, Paul E. ., Brentani, Helena ., SOARES, FERNANDO A. ., Camargo, Beatriz de ., Carraro, Dirce M. ., Camargo, B.de . Gene expression analysis of blastemal component reveals genes associated with relapse mechanism in Wilms tumour. European Journal of Cancer, p. 45-55, 2011.
FAP;DE CAMARGO, Beatriz ;Smets, Anne M.J.B. ., Tinteren, Harm van ., Bergeron, Christophe ., Camargo, Beatriz De ., Graf, Norbert ., Pritchard-Jones, Kathy ., Kraker, Jan de . The contribution of chest CT-scan at diagnosis in children with unilateral Wilms tumour. Results of the SIOP 2001 study. European Journal of Cancer, p. 45-51, 2011.
FAP;DE CAMARGO, Beatriz ;Maschietto, M ., Trapé, A P ., Piccoli, F S ., Ricca, T I ., Dias, A A M ., Coudry, R A ., Galante, P A ., Torres, C ., Fahhan, L ., Lourenço, S ., Grundy, P E ., de Camargo, B ., de Souza, S ., Neves, E J ., Soares, F A ., Brentani, H ., Carraro, D M . Temporal blastemal cell gene expression analysis in the kidney reveals new Wnt and related signaling pathway genes to be essential for Wilms' tumor onset. CELL DEATH DIS, v. 2, p. e224, 2011.
FAP;DE CAMARGO, Beatriz ;SAKAMOTO, LUIS H.T. ., De Camargo, Beatriz ., CAJAIBA, MARIANA ., SOARES, FERNANDO A. ., VETTORE, ANDRÉ L. . MT1G Hypermethylation: A Potential Prognostic Marker for Hepatoblastoma. Pediatric Research, v. 67, p. 387-393, 2010.
FAP;DE CAMARGO, Beatriz ;De Camargo, Beatriz ., de Oliveira Santos, Marceli ., Rebelo, Marise Souto ., de Souza Reis, Rejane ., Ferman, Sima ., Noronha, Claudio Pompeaino ., Pombo-de-Oliveira, Maria S. . Cancer incidence among children and adolescents in Brazil: First report of 14 population-based cancer registries. International Journal of Cancer (Print), v. 126, p. 715-720, 2010.
FAP;DE CAMARGO, Beatriz ;Boldrini, Erica ., Peres, Stela Verzinhasse ., Morini, Sandra ., De Camargo, Beatriz . Immunoexpression of Ezrin and CD44 in Patients With Osteosarcoma. Journal of Pediatric Hematology/Oncology, p. 1-8, 2010.
FAP;DE CAMARGO, Beatriz ;Kurashima, Andréa Yamaguchi ., Latorre, Maria do Rosário Dias de Oliveira ., Camargo, Beatriz de ., De Camargo, Beatriz . A palliative prognostic score for terminally ill children and adolescents with cancer. Pediatric Blood & Cancer, v. 000, p. 000-0000, 2010.
FAP;DE CAMARGO, Beatriz ;F. Azevedo-Silva ., DE CAMARGO, B. ., Pombo-de-Oliveira, Maria S. . Implications of infectious diseases and the adrenal hypothesis for the etiology of childhood acute lymphoblastic leukemia. Brazilian Journal of Medical and Biological Research (Impresso), v. 43, p. 226-229, 2010.
